eta_x,eta_y,eta_psi
293.824958975851,360.472438408544,-0.395621716976166
293.932834290417,360.426036202686,-0.398911863565445
294.041406293073,360.379065209457,-0.402003645896912
294.155015531456,360.32965989064,-0.404495686292648
294.270019132975,360.279254991997,-0.408101767301559
294.380717903391,360.224720202453,-0.412838533520699
294.492862173416,360.168818732551,-0.416434198617935
294.612483664798,360.114546137579,-0.419642075896263
294.733824761644,360.058611162792,-0.422131806612015
294.856955357675,360.001179864304,-0.423645913600922
294.97632675354,359.936428803488,-0.424310743808746
295.09685290253,359.870168586292,-0.42424401640892
295.223771939501,359.808107615302,-0.423478782176971
295.351925578647,359.744428712968,-0.422388955950737
295.481155959285,359.679124215782,-0.421178445219994
295.60437234183,359.610786686241,-0.419734910130501
295.72810524369,359.541283616939,-0.417872905731201
295.85894681921,359.472758364299,-0.415588274598122
295.989858922144,359.403888146849,-0.413120612502098
296.120610077431,359.334794705152,-0.411282449960709
296.250742108598,359.264919164572,-0.409444704651833
296.38049367039,359.19558477899,-0.406316488981247
296.509886914158,359.128253675062,-0.403232976794243
296.638211818205,359.06230224941,-0.4011190533638
296.765234300468,358.997694396634,-0.399471029639244
296.891396660006,358.93425600941,-0.398373574018478
297.044937020528,358.854730837477,-0.397738829255104
297.16839466009,358.79264497374,-0.397477567195892
297.262091284783,358.747501577965,-0.397510170936584
297.386906444078,358.688011694553,-0.397788003087044
297.503846038004,358.62736172727,-0.398123264312744
297.620586647134,358.567537838644,-0.398340255022049
297.744725270458,358.51044436023,-0.398432388901711
297.868430042727,358.454155599852,-0.398032113909721
297.991715891894,358.39881828553,-0.397279977798462
298.116772211436,358.336378706466,-0.39613605539004
298.241766658278,358.274613712735,-0.394305810332298
298.364686042457,358.221234072746,-0.393103420734406
298.48763974015,358.168138324988,-0.391481250524521
298.610632340748,358.115092840908,-0.389345943927765
298.726642806399,358.062533976754,-0.387180104851723
298.8430041741,358.010387944037,-0.384517282247543
298.998152822586,357.945479032885,-0.38167031109333
299.122747556163,357.893892959815,-0.378872081637383
299.216570045346,357.855143642729,-0.37627238035202
299.336440927284,357.801224773371,-0.373870849609375
299.456890060498,357.747058025062,-0.371747508645058
299.583738004725,357.694787919395,-0.370159447193146
299.71157455071,357.642160399259,-0.369405806064606
299.840582493663,357.588938550865,-0.369245588779449
299.970836074409,357.535065708732,-0.37011031806469
300.094299723623,357.485529577435,-0.371635794639587
300.219125386216,357.435329197043,-0.373083233833313
300.353527350414,357.379526062368,-0.375366300344467
300.489280044181,357.323169572221,-0.378609403967857
300.624048860395,357.263407969789,-0.381523922085762
300.760371195556,357.202571728971,-0.384537935256958
300.900603469883,357.143194316297,-0.387357354164124
301.041965082879,357.082770859299,-0.390043839812279
301.184279644322,357.021402842257,-0.392679944634438
301.323465855831,356.953762171071,-0.395337551832199
301.463753957054,356.884732913227,-0.397884964942932
301.609464851775,356.819358192427,-0.400203287601471
301.756641926008,356.752555263191,-0.40215639770031
301.90538479214,356.684391917868,-0.403762444853783
302.049117832591,356.611587706256,-0.404818430542946
302.194501740788,356.537378611962,-0.405153900384903
302.348164572985,356.465178941667,-0.405021369457245
302.503199579772,356.391698843984,-0.40435062845548
302.65951449032,356.316960629137,-0.40297469496727
302.817146250915,356.236370647901,-0.401331976056099
302.97614062756,356.154628307425,-0.399177610874176
303.136547503982,356.07653227966,-0.396562069654465
303.298273395832,355.997764530268,-0.393536478281021
303.460925498799,355.91859583031,-0.390167385339737
303.623837912761,355.839328344869,-0.386658936738968
303.783898009863,355.754579632976,-0.383089676499367
303.943545047051,355.670303800907,-0.379579663276672
304.105498054549,355.592338013313,-0.376241534948349
304.267196329212,355.514982885291,-0.373119235038757
304.46611441692,355.411385332122,-0.370169594883919
304.625863911287,355.331732451981,-0.3675537109375
304.746278943643,355.275704779493,-0.36530739068985
304.906105453858,355.202064050862,-0.363498955965042
305.064966319762,355.129711013919,-0.362190425395966
305.221084086982,355.051643209291,-0.361362859606743
305.376245546055,354.974845509424,-0.361130744218826
305.531989954428,354.905888121225,-0.361404627561569
305.686487538997,354.837924432072,-0.361904243628184
305.839662061583,354.771272603637,-0.362662851810455
305.987900251631,354.700390265546,-0.363675594329834
306.134992543199,354.630521740052,-0.365014523267746
306.284764957634,354.567003414971,-0.366601228713989
306.433770077294,354.504097803104,-0.368466228246689
306.582317337674,354.441770310675,-0.370517164468765
306.726967702843,354.37721499356,-0.372577384114265
306.871689276027,354.312912266659,-0.374551296234131
307.020161907681,354.251483357293,-0.376645624637604
307.168544012516,354.190102501004,-0.378965422511101
307.316939947654,354.128450557479,-0.381501033902168
307.428445766189,354.081828827282,-0.383488833904266
307.578887003538,354.017040793627,-0.386241773764292
307.769208382067,353.933221236871,-0.38972869515419
307.921856437829,353.867990413395,-0.392510637640953
308.076585052605,353.801387937935,-0.395266205072403
308.226367117878,353.730937841704,-0.397315621376038
308.377994834972,353.658744493981,-0.399767945210139
308.538312710179,353.587017430548,-0.402240201830864
308.700531714454,353.513636509583,-0.403396308422089
308.864783564099,353.438766645883,-0.403887838125229
309.02594422939,353.35701960826,-0.40354560315609
309.188880728177,353.274223035405,-0.402033492922783
309.358321292018,353.196181778878,-0.399211794137955
309.529057198942,353.117832604923,-0.394998088479042
309.700553536166,353.039855681161,-0.38983453810215
309.878262300378,352.95213815135,-0.38559365272522
310.055965238888,352.864986225535,-0.379674176375071
310.227295098475,352.788582418633,-0.372903943061829
310.39793762645,352.712659210429,-0.368517488241196
310.56784346993,352.637171486558,-0.365014165639877
310.743287616992,352.561300685299,-0.362049624323845
310.917613226259,352.486348017562,-0.359177321195602
311.084619804191,352.41352943986,-0.356064468622208
311.251108803444,352.342186525506,-0.353147089481354
311.417267078954,352.272152931246,-0.350921228528023
311.583344260869,352.202816903151,-0.349837362766266
311.746501642866,352.127728988162,-0.349943776925405
311.909905402258,352.052681892094,-0.351213440299034
312.076836720107,351.983503586199,-0.353281587362289
312.244778290371,351.91411688771,-0.355937257409096
312.410128748362,351.841279828524,-0.358431786298752
312.575904772147,351.768482585619,-0.359888195991516
312.745038272951,351.699694877118,-0.360778450965881
312.913686163737,351.631464302697,-0.361318454146385
313.081915465057,351.563154018713,-0.361284613609314
313.254693343551,351.482243062225,-0.360874801874161
313.427132599665,351.40114716286,-0.360454812645912
313.594522642797,351.332571093728,-0.359802946448326
313.762021316959,351.263809796735,-0.358557686209679
313.929603264871,351.194850527725,-0.35670630633831
314.09368786897,351.125243519292,-0.354442909359932
314.257619452309,351.0551580694,-0.351690143346786
314.424740019057,350.984909107504,-0.348483055830002
314.591659699634,350.914302236278,-0.344852492213249
314.758478354437,350.843579846841,-0.340769752860069
314.926514496222,350.77143662653,-0.336262881755829
315.094594110246,350.699332198355,-0.332564055919647
315.261601534858,350.628672699288,-0.327241897583008
315.428940312128,350.558142202203,-0.319541499018669
315.596111858201,350.488255067415,-0.312694072723389
315.762830767053,350.419070813462,-0.305598199367523
315.936650511001,350.343108032598,-0.298389285802841
316.110329282297,350.267492687545,-0.291240364313126
316.276558530074,350.199335734492,-0.284061685204506
316.443564655941,350.131541164272,-0.276961967349052
316.60846431106,350.062860644709,-0.270105943083763
316.774850238405,349.994413688714,-0.263490870594978
316.946299458175,349.927243068515,-0.25710591673851
317.119398064216,349.860226553145,-0.250917822122574
317.294028136872,349.793376118934,-0.24521941691637
317.476768383438,349.719197732809,-0.239920675754547
317.660357914022,349.645610909505,-0.234369933605194
317.837316211115,349.580860021823,-0.227838188409805
318.014038861047,349.51853788716,-0.222383141517639
318.190342530588,349.459235465712,-0.214645653963089
318.370345492855,349.388756916196,-0.205275557935238
318.549663580224,349.320424226881,-0.197570286691189
318.766912856191,349.256056866819,-0.189304128289223
318.939659466397,349.207432511895,-0.183055862784386
319.068689846839,349.172888153554,-0.175516923268636
319.242312667609,349.131163338483,-0.167447060346603
319.416154901652,349.090858590493,-0.16207680106163
319.588930089048,349.048620722175,-0.157313853502274
319.762695877896,349.00738007601,-0.153145253658295
319.93772493454,348.967048406522,-0.149536430835724
320.11427751425,348.927351657574,-0.146537147462368
320.294842585605,348.889105073621,-0.143885478377342
320.476701835238,348.851265759048,-0.14144853502512
320.657249041512,348.81287296637,-0.13927585631609
320.839200137405,348.774896643693,-0.137109711766243
321.033217154513,348.729430985105,-0.134478189051151
321.227928569864,348.684776180816,-0.131331473588943
321.412303996891,348.648782187508,-0.127905912697315
321.597259071168,348.613220020837,-0.123879227787256
321.782641588918,348.578312758731,-0.118466898798943
321.977314553771,348.535592952545,-0.111017752438784
322.171782881282,348.495078814358,-0.102159399539232
322.356626934444,348.465295348452,-0.093049980700016
322.541181417608,348.43631802701,-0.0863412767648697
322.725412061303,348.407904221638,-0.0778117055694262
322.918270109793,348.385168227501,-0.0680593214929104
323.110702094497,348.362818676494,-0.0612614005804062
323.293651976162,348.335775599537,-0.0554131139069796
323.47642399441,348.309372295606,-0.0504022110253572
323.659053204761,348.28377028567,-0.0461731851100922
323.847735999157,348.260622851992,-0.042646998539567
324.036055716188,348.238194449648,-0.0398148950189352
324.217884065342,348.21503402391,-0.0377189908176661
324.3995167696,348.192718034777,-0.036257304251194
324.580906943267,348.171162746981,-0.0350916832685471
324.762101496367,348.150493603937,-0.0338312350213528
324.950623668144,348.127803726933,-0.032104941084981
325.139068147866,348.106320633984,-0.0298045128583908
325.319871658467,348.089200037836,-0.0271389335393906
325.50058102695,348.073111263111,-0.0244429996237159
325.690774668161,348.05281467175,-0.0216542631387711
325.881212752347,348.033310799417,-0.0187176540493965
326.062554687102,348.019809347835,-0.0158876231871545
326.244426236319,348.007070098382,-0.0131942867301404
326.426923571859,347.994965431155,-0.0105746234767139
326.616276797111,347.982714871643,-0.00788420322351158
326.806460008719,347.971123232495,-0.00518622109666467
326.991394869109,347.96093978106,-0.00248579849721864
327.17697873981,347.951326542909,0.000410232314607129
327.362962977046,347.942568244963,0.00278357532806695
327.55635667506,347.932445283385,0.0058232918381691
327.749953836024,347.923120593029,0.00953882886096835
327.936335003025,347.916813610366,0.0127539318054914
328.122381959859,347.911518569549,0.0163881350308657
328.307778977368,347.907472721064,0.0203093839809299
328.50316319492,347.901420892046,0.0237133800983429
328.697718146058,347.896009941748,0.026203160174191
328.880910839709,347.893856385359,0.0276508955284953
329.063854631609,347.891526664954,0.0281589524820447
329.246624295417,347.889134911444,0.0278997402638197
329.429248547301,347.886847231372,0.0271600792184472
329.614347229511,347.889143291265,0.0260413968935609
329.799809605555,347.89152843619,0.0247381739318371
329.98329644346,347.889417496312,0.0234158076345921
330.166897730571,347.887459193123,0.0219455072656274
330.3562788969,347.88086058499,0.0203460324555635
330.546259174995,347.873893651358,0.018866166472435
330.731340413957,347.871162227488,0.017593857832253
330.916954868623,347.868380230212,0.0163129977881908
331.103258568764,347.865315823086,0.0146492212079465
331.299245240241,347.860449032384,0.0128426286391914
331.49624707222,347.854740027125,0.0112982611171901
331.68532475118,347.849439670155,0.0103876050561666
331.874756434791,347.843940745364,0.0101902345195413
332.064202184878,347.838423401652,0.0106193665415049
332.259412006109,347.830145744209,0.0112613849341869
332.454525251102,347.821312310062,0.0123778628185391
332.64339174114,347.814265050653,0.0139696262776852
332.831366981257,347.806619940177,0.0153997126035392
333.018237610869,347.798545318227,0.0167878568172455
333.207161075156,347.793537544587,0.0178745575249195
333.395306879928,347.788074793513,0.0186932282522321
333.579753431298,347.77886375741,0.0193554926663637
333.76371512499,347.769797076505,0.0198687538504601
333.947266308298,347.761056469582,0.0202976651489735
334.130426657761,347.752892945362,0.0205992814153433
334.314075533323,347.746850487321,0.0209298152476549
334.497161619941,347.741704551354,0.0211304640397429
334.678828273332,347.735997668016,0.020663476549089
334.860233049624,347.730965730983,0.0196595964953303
335.04050499338,347.729990429034,0.0182548183947802
335.220754945235,347.729884797415,0.0168089866638184
335.402196874471,347.727384508734,0.0160068413242698
335.583847927421,347.72645320748,0.0160944471135736
335.765611669956,347.727395077156,0.0166580965742469
335.951127346534,347.722692090586,0.0176112437620759
336.137258676722,347.719044075328,0.0189706915989518
336.320698845086,347.723602838294,0.0209580846130848
336.504950266655,347.729321339474,0.0236342400312424
336.690055114002,347.73639144827,0.0268199807032943
336.875711967945,347.746083193027,0.0302872136235237
337.062170231643,347.756792768627,0.0340582598000765
337.249589583702,347.767261656256,0.037995046004653
337.437431074441,347.778718802242,0.0420241579413414
337.625375873157,347.79125599421,0.0459343418478966
337.819856700377,347.8061142779,0.0494677145034075
338.014080503905,347.821645714281,0.0524576753377914
338.201135016953,347.83650368286,0.0547322947531939
338.387679647332,347.851828155686,0.056097537279129
338.573762559971,347.867418927483,0.0569585487246513
338.759161894823,347.883316416762,0.0571749564260244
338.938925432113,347.899495392571,0.056235620751977
339.118205258103,347.915602715408,0.0549695827066898
339.30211059225,347.931198375984,0.0531216077506542
339.485910391596,347.946191358359,0.0501111429184675
339.665411416047,347.958669048288,0.0456355015436808
339.845096049579,347.970491068219,0.0406301915645599
340.029248969706,347.983593924507,0.0374622493982315
340.21335030568,347.995575351575,0.0340069811791182
340.397575254936,348.006140669698,0.0292427111417055
340.580260642351,348.0168145879,0.0234730616211891
340.763275111607,348.025696032399,0.0180597417056561
340.948567971438,348.030942405026,0.0141105651855469
341.134130051379,348.034254688876,0.0102223237045109
341.319627597669,348.035108153774,0.00721402885392308
341.503151985249,348.037356722034,0.00434480456169695
341.686175356428,348.03670659819,-0.000835192215163261
341.870386337331,348.028782845388,-0.00584466126747429
342.054225436277,348.018186137985,-0.0095170927233994
342.237514650058,348.00549219576,-0.0128283961676061
342.406281588155,347.993656343462,-0.0156269716098905
342.574376646152,347.980399125579,-0.0176694141700864
342.755628685648,347.963404762975,-0.018876233138144
342.93608225533,347.945946336224,-0.0192850902676582
343.115675547042,347.92834230736,-0.0193241639062762
343.294514137973,347.910976457114,-0.0191123243421316
343.472655629006,347.893685724718,-0.018807434476912
343.650337263949,347.876875212931,-0.0186727046966553
343.827697429755,347.860785078505,-0.0187008312592904
344.004613432339,347.845137432563,-0.0193824004381895
344.176838455233,347.83628525341,-0.0203251503407955
344.348910028304,347.827985278438,-0.0215947506949305
344.525174196673,347.814198579923,-0.0231426358222961
344.701242715076,347.801149403458,-0.0248057311400771
344.876994696828,347.788925433402,-0.0264078686013818
345.048832866324,347.774537148224,-0.0278391754254699
345.22046292145,347.761075838809,-0.0288968654349446
345.395308740928,347.751819735828,-0.0293730199337006
345.569576093299,347.743816410059,-0.0294041559100151
345.74318549434,347.736964605933,-0.0290837427601218
345.912670447101,347.728316146334,-0.028894329443574
346.08100986789,347.720400939391,-0.0293022288630406
346.251405222123,347.715761237074,-0.0302320346236229
346.421126384805,347.711533795213,-0.0315083740279078
346.590435809065,347.707477694596,-0.0332624856382608
346.747776102173,347.707353857287,-0.0352609176188707
346.904971095939,347.707377132,-0.0373312868177891
347.073953727163,347.703488015893,-0.0395641401410103
347.243126158264,347.699534466412,-0.0417115055024624
347.412388533439,347.695623134025,-0.0435261819511652
347.581503483658,347.691793023482,-0.0450067929923534
347.746526466769,347.684963450425,-0.0464205201715231
347.911654996454,347.677626043783,-0.0478723421692848
348.080939665421,347.672436863627,-0.0493698455393314
348.25040550256,347.666448707706,-0.0509872697293758
348.411044807214,347.662127789335,-0.0526254773139954
348.572140425625,347.65710560926,-0.0541649684309959
348.742895089628,347.648965343805,-0.0555860176682472
348.914078467239,347.640234569625,-0.0566073879599571
349.085388484437,347.63100430432,-0.0567974708974361
349.256326465435,347.620634151816,-0.0564800836145878
349.426703778921,347.609836018163,-0.0560906939208508
349.596322722525,347.599081208397,-0.0558421984314919
349.764751524168,347.58741531141,-0.0560337956994772
349.932034702862,347.574806494399,-0.0565439984202385
350.095550190377,347.5683820941,-0.0576413298646609
350.258024800673,347.561261961147,-0.0592408105731011
350.422071381835,347.546417883224,-0.0605476833879948
350.58474921972,347.531183211762,-0.0619464945048094
350.746015840235,347.515566961773,-0.0635836273431778
350.903132543991,347.500591655814,-0.0651946738362312
351.058615364377,347.485292075731,-0.0663398057222366
351.214889441095,347.468867732534,-0.0668184608221054
351.369154999167,347.452738085457,-0.0664805769920349
351.521455464809,347.436738509654,-0.0653104521334171
351.671794886617,347.420907614678,-0.0631098654121161
351.816687396969,347.39972097401,-0.0608076266944408
351.95956651325,347.378537452372,-0.0580488387495279
352.103870002332,347.362768520206,-0.0521664569775263
352.246189146138,347.347120350152,-0.0448499098420143
352.383938349507,347.332853401114,-0.0381273590028286
352.51998465955,347.318809126617,-0.0307538462802768
352.657072353082,347.303807527948,-0.0247877985239029
352.792562438439,347.289117555775,-0.0161633559813102
352.926616612626,347.274730032355,-0.00404465314932168
353.058853762842,347.260488979399,0.00694328639656305
353.189543652354,347.246862999085,0.0191195895895362
353.319227881847,347.234157616671,0.0326335271820426
353.44780006767,347.222230113854,0.0436577461659908
353.575138541487,347.211319587437,0.0601771163443724
353.700096830149,347.200988472987,0.0780122801661492
353.823857440862,347.191990762771,0.0972087904810905
353.947684540946,347.185045663224,0.122336938977242
354.070698239607,347.179616563659,0.143429316580296
354.192978115969,347.175857580887,0.165347538888454
354.314194632845,347.176094482771,0.188005223870277
354.434944532845,347.178589602521,0.20549912750721
354.555914014409,347.181246260647,0.223485819995403
354.676699047394,347.18615923666,0.254472558697065
354.797474866094,347.193280360643,0.286831825971603
354.918336069829,347.202617259401,0.313851729035378
355.044972137157,347.217678235447,0.342233091592789
355.171667311967,347.235183545086,0.364717960357666
355.292704262185,347.251753295438,0.387987479567528
355.413792174957,347.270810528929,0.429003755251567
355.541372811781,347.29015417202,0.472596496343613
355.668878632516,347.31214395173,0.509406864643097
355.789300183397,347.33954723583,0.537855803966522
355.908931124618,347.37018599729,0.576330701510111
356.027348186966,347.404252305417,0.624461024999619
356.151776079375,347.442480315239,0.662629097700119
356.274833177023,347.484397642053,0.699997752904892
356.388897393284,347.529681219825,0.736105471849442
356.501286995741,347.578999751995,0.770829021930695
356.611821766012,347.632445775584,0.803803741931915
356.725413262684,347.700590190107,0.835471391677856
356.837090718463,347.773041779582,0.866453230381012
356.942116069901,347.839138357444,0.896234154701233
357.045204481019,347.909376328191,0.924947470426559
357.146282174011,347.98360185572,0.952152073383331
357.258811937305,348.064970026823,0.978363007307053
357.369274321582,348.150170467779,1.00402560830116
357.464041306754,348.235842949228,1.02864676713943
357.533719812875,348.302223755354,1.05227929353714
357.601981979827,348.370600337613,1.06938934326172
357.69103970259,348.464252972533,1.09073984622955
357.777624736347,348.560595729457,1.11105394363403
357.888007298348,348.665131402937,1.13090097904205
357.990096586419,348.791611659457,1.15483123064041
358.088847964167,348.920625968875,1.17265772819519
358.177139465392,349.032281610536,1.1899728178978
358.263221716388,349.145178569122,1.20756769180298
358.335321154901,349.252390154978,1.22495037317276
358.405317947254,349.360535273691,1.24212694168091
358.473047336407,349.469396867241,1.25867122411728
358.550709380267,349.586542824184,1.27530986070633
358.626203152724,349.704414899933,1.29269349575043
358.687372447627,349.815482336244,1.30582809448242
358.746388752862,349.927421384806,1.32328573862712
358.803179349881,350.040321388561,1.34452998638153
358.867447984411,350.159161688497,1.36114573478699
358.929571944487,350.279198119372,1.3778777718544
358.979909727943,350.395655120423,1.39009261131287
359.028124231898,350.513437485072,1.40573799610138
359.074042607325,350.632602049694,1.42411494255066
359.122927670641,350.761233324492,1.43805140256882
359.169407424814,350.891336193646,1.45208072662354
359.208418912498,351.014730779229,1.46578329801559
359.245033162196,351.139506001063,1.47912847995758
359.279079886081,351.265555472697,1.48907291889191
359.310652297353,351.3929065547,1.50171395142873
359.348680849304,351.52466784891,1.51699018478394
359.38427833933,351.657654996868,1.52915406227112
359.408530779614,351.788771197887,1.54069668054581
359.430498094161,351.920994666947,1.55129396915436
359.459032549058,352.056274547717,1.56116759777069
359.48550788617,352.192538131604,1.57045418024063
359.501183702196,352.327677379409,1.57889944314957
359.514900107617,352.463594064122,1.58646535873413
359.526798583548,352.60015656487,1.59263110160828
359.545627611807,352.745453572393,1.5980139374733
359.562974215428,352.891163630205,1.60319435596466
359.570116210073,353.028950718725,1.60796391963959
359.575858096776,353.1666583822,1.61242419481277
359.580186587238,353.303995760353,1.6160506606102
359.594794213059,353.450131485836,1.61861753463745
359.608365073236,353.596022568398,1.62300980091095
359.609497538313,353.732552090831,1.62876254320145
359.609782917039,353.86900055654,1.63361173868179
359.609242765136,354.0054313458,1.63847100734711
359.614987239041,354.143071846471,1.6433213353157
359.619886485008,354.280853899252,1.64812850952148
359.616852814142,354.417732474051,1.65257263183594
359.612840559114,354.55478399308,1.65668523311615
359.607968479379,354.69199245392,1.66033029556274
359.602191947728,354.829303956151,1.66349971294403
359.598079891654,354.968273334065,1.6661291718483
359.593017513587,355.107116141256,1.66825884580612
359.584654319938,355.244101002106,1.66975176334381
359.575612620098,355.380962292822,1.67015385627747
359.572154507559,355.527588418007,1.66995441913605
359.56830391629,355.674258581973,1.66968297958374
359.558046577327,355.811053269914,1.66897630691528
359.547551414171,355.947790898443,1.66789662837982
359.536855270991,356.084331039712,1.66635519266129
359.534848690431,356.221833022596,1.66445755958557
359.532824579367,356.359231083438,1.66233086585999
359.521996818283,356.495514624907,1.65992712974548
359.511195102325,356.631834969271,1.65730410814285
359.500497841576,356.76827402971,1.6545090675354
359.501048288412,356.901638344071,1.65234732627869
359.50180960469,357.035239302881,1.6492086648941
359.491506419529,357.172379866567,1.64536428451538
359.481358632716,357.309828627978,1.64247888326645
359.471281829197,357.447562218845,1.63975268602371
359.470435264307,357.588932515616,1.63732534646988
359.469689168469,357.73036993917,1.63576304912567
359.459896521067,357.868153939225,1.63382581869761
359.450327545426,358.00553437224,1.63194859027863
359.440966204806,358.142327271024,1.63004835446676
359.432057525264,358.278498177703,1.62737685441971
359.425672458344,358.42121240644,1.62513464689255
359.419415995665,358.563505937341,1.62297695875168
359.411083862095,358.698390620583,1.62061423063278
359.402880418131,358.833056072232,1.61813765764236
359.39603367234,358.96051350648,1.61540901660919
359.389247188939,359.087930089078,1.61236000061035
359.381267610915,359.222429922864,1.60920238494873
359.373320158359,359.356936958941,1.60606247186661
359.365434832432,359.491379179873,1.60297763347626
359.363328762908,359.625402104995,1.60002213716507
359.361204667711,359.759279000058,1.59716904163361
359.353362515599,359.893084548673,1.5943176150322
359.345684579578,360.026441425194,1.59142732620239
359.338230507975,360.159305786011,1.58837127685547
359.337288042161,360.294650587123,1.58544886112213
359.336500862848,360.429792409129,1.58278095722199
359.329516201281,360.562042112587,1.58011251688004
359.322749228864,360.694262614181,1.57727885246277
359.316335661068,360.826539613293,1.57435047626495
359.312720685888,360.951128159395,1.57127851247787
359.309479899368,361.075853484005,1.56812083721161
359.304344317842,361.208523365173,1.56497472524643
359.29953759777,361.341410818223,1.561967253685
359.295102517495,361.474458941791,1.55916666984558
359.290990418615,361.607570166079,1.55660653114319
359.296111394402,361.739983776365,1.5541724562645
359.301732298623,361.872572895704,1.55173313617706
359.298977113906,362.006029003164,1.5492000579834
359.296841111252,362.139601312752,1.54657483100891
359.299300371117,362.268777269693,1.54384505748749
359.302354320224,362.398035486798,1.54099720716476
359.301986246472,362.531879452165,1.53797572851181
359.302074273706,362.665771363339,1.53476548194885
359.302690699714,362.799687135907,1.53212201595306
359.307229207103,362.928981674133,1.52840375900269
359.312302534798,363.058176985436,1.52352166175842
359.31439259103,363.191675408858,1.51946657896042
359.317105867196,363.324835182707,1.51540368795395
359.320470762586,363.457537730581,1.5113765001297
359.330453492508,363.583886374093,1.50843501091003
359.341039574241,363.709484378068,1.50565826892853
359.346334171363,363.840047635823,1.50155591964722
359.352183417015,363.969770709979,1.49826282262802
359.358569697733,364.098668548113,1.49630945920944
359.370878680212,364.221603665181,1.49491560459137
359.383740816523,364.344019514308,1.49406343698502
359.391696846753,364.471328589328,1.49367165565491
359.400060887211,364.598429327122,1.49364447593689
359.408854286553,364.725492310167,1.49377262592316
359.417976180785,364.852639995409,1.49395138025284
359.432322497305,364.972717627404,1.49407756328583
359.446960734226,365.092993708985,1.49403023719788
359.457052086451,365.220726933391,1.49367535114288
359.467528679735,365.348639064393,1.49294233322144
359.480168911521,365.473077769936,1.49195075035095
359.493054334622,365.597894109973,1.49099779129028
359.504111378319,365.726960012216,1.48950505256653
359.515398894674,365.856696612867,1.48726236820221
359.526971960222,365.987307712674,1.48511213064194
359.541363133254,366.109403141438,1.48283863067627
359.556063498316,366.232889473865,1.48058503866196
359.568528481934,366.367645157928,1.47830682992935
359.581419916168,366.50427396816,1.4760228395462
359.59470547857,366.643000169898,1.47375547885895
359.613429046316,366.777472322227,1.4714857339859
359.632568180144,366.914040055064,1.46920150518417
359.64729761967,367.059130957869,1.46683168411255
359.662590290005,367.206047119449,1.46435326337814
359.678393046383,367.354579370096,1.4618074297905
359.69821145993,367.496370960881,1.45922315120697
359.718496361532,367.639223289969,1.45678955316544
359.735780511463,367.791185357702,1.45455145835876
359.753552556166,367.943986494516,1.45271235704422
359.771885337506,368.097683865918,1.45134162902832
359.790685814021,368.252229950943,1.45044809579849
359.813765533911,368.405975285224,1.45000249147415
359.83745769852,368.560612526945,1.44990867376328
359.857975076857,368.717725004313,1.45015531778336
359.879086239612,368.875589788822,1.45060402154922
359.903072301769,369.03007278328,1.45117050409317
359.927768804757,369.185667698515,1.45171755552292
359.950606385153,369.347055644715,1.45237839221954
359.973859031579,369.510253753514,1.45311850309372
359.997273523282,369.675455682422,1.45372331142426
360.019334891004,369.829874002113,1.4543359875679
360.041506909745,369.986525113599,1.45523530244827
360.065394809688,370.15835112504,1.45619732141495
360.089281866264,370.332509897163,1.45727103948593
360.113193634448,370.508933804886,1.45830816030502
360.142676183866,370.683673399439,1.45923441648483
360.172196687059,370.860289576971,1.45977675914764
360.196069961646,371.042389642525,1.46019697189331
360.220101719038,371.225936337484,1.46021276712418
360.24413695273,371.410820838516,1.45993000268936
360.272814107363,371.594171874481,1.45952081680298
360.301421989773,371.778625273663,1.45899921655655
360.325496369942,371.966865857912,1.45842152833939
360.349674760369,372.155915456089,1.45789694786072
360.373856952327,372.345631986809,1.45759427547455
360.398076203146,372.535783179251,1.4574978351593
360.428128653462,372.718490778908,1.457839012146
360.458019503193,372.901305655869,1.45880329608917
360.481896989756,373.091794505261,1.46025574207306
360.505733752197,373.282193054656,1.46171450614929
360.53508477506,373.472249493074,1.46413632233938
360.564226688485,373.662215383681,1.46730035543442
360.587717736953,373.852396989852,1.46995604038239
360.611256925935,374.042488329756,1.47250771522522
360.634881564085,374.232390931191,1.47496247291565
360.655337030175,374.416846345442,1.47754865884781
360.67577465804,374.601228315414,1.48042070865631
360.699149992336,374.790754597229,1.48354858160019
360.722157933688,374.979994076777,1.48678177595139
360.744841257318,375.168904232634,1.49005168676376
360.769919224061,375.353299425561,1.49327850341797
360.794631171037,375.537197539206,1.49610787630081
360.816271583412,375.724711218369,1.49844658374786
360.837583679272,375.911796155581,1.50030410289764
360.858454460175,376.098552441026,1.50158178806305
360.87432406922,376.273243697045,1.50248402357101
360.889770147219,376.447689844899,1.50293838977814
360.909353265706,376.63369882135,1.50310055414836
360.928708748726,376.819588034601,1.50259011983871
360.947962789314,377.005400890706,1.50149750709534
360.967249417155,377.190927439597,1.49955058097839
360.986355225948,377.368693123607,1.49687266349792
361.005602133455,377.545683497456,1.49375420808792
361.025307016644,377.728845760127,1.49024260044098
361.045245010902,377.910910738254,1.48672997951508
361.068660434742,378.094504756634,1.48330903053284
361.092387665796,378.276611007221,1.47998803853989
361.113087988422,378.454178568973,1.47720831632614
361.133954170542,378.629932441092,1.47503334283829
361.154885960761,378.803917954298,1.47324126958847
361.177432458136,378.965124192399,1.47185885906219
361.200346657953,379.124699426021,1.47102928161621
361.222303964202,379.293821889595,1.47055596113205
361.244555130694,379.461423015518,1.47043168544769
361.267126579192,379.627700337523,1.47038185596466
